@RELATION pacman-data-training


   @ATTRIBUTE posicionpacmanx NUMERIC
   @ATTRIBUTE posicionpacmany NUMERIC
   @ATTRIBUTE fantasmasvivos NUMERIC
   @ATTRIBUTE distanciafantasma1 NUMERIC
   @ATTRIBUTE distanciafantasma2 NUMERIC
   @ATTRIBUTE distanciafantasma3 NUMERIC
   @ATTRIBUTE distanciafantasma4 NUMERIC
   @ATTRIBUTE numerocomidas NUMERIC
   @ATTRIBUTE distanciacomidamascercana NUMERIC
   @ATTRIBUTE score NUMERIC
   @ATTRIBUTE scoreSiguiente NUMERIC
   @ATTRIBUTE movimiento {North,South,East,West,Stop}

   @data
13,9,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,357,356,South
13,8,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,356,355,South
13,7,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,355,354,South
13,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,354,353,South
13,5,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,353,352,South
13,4,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,352,351,South
13,3,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,351,350,South
14,3,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,350,349,East
15,3,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,549,548,East
15,4,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,548,547,North
14,4,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,547,546,West
14,5,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,546,545,North
14,6,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,545,544,North
14,7,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,544,543,North
14,8,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,543,542,North
14,9,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,542,541,North
14,10,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,541,540,North
14,11,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,540,539,North
14,12,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,539,538,North
14,13,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,538,537,North
14,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,537,536,North
15,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,536,535,East
16,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,535,534,East
17,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,534,533,East
18,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,533,532,East
19,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,532,531,East
20,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,531,530,East
20,15,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,530,529,North
21,15,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,529,528,East
22,15,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,528,527,East
22,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,527,726,South
