@RELATION pacman-data-training


   @ATTRIBUTE posicionpacmanx NUMERIC
   @ATTRIBUTE posicionpacmany NUMERIC
   @ATTRIBUTE fantasmasvivos NUMERIC
   @ATTRIBUTE distanciafantasma1 NUMERIC
   @ATTRIBUTE distanciafantasma2 NUMERIC
   @ATTRIBUTE distanciafantasma3 NUMERIC
   @ATTRIBUTE distanciafantasma4 NUMERIC
   @ATTRIBUTE numerocomidas NUMERIC
   @ATTRIBUTE distanciacomidamascercana NUMERIC
   @ATTRIBUTE score NUMERIC
   @ATTRIBUTE scoreSiguiente NUMERIC
   @ATTRIBUTE movimiento {North,South,East,West,Stop}

   @data
5,6,1,6,6,9223372036854775807,9223372036854775807,1,16,549,548,South
5,5,1,4,4,9223372036854775807,9223372036854775807,1,17,548,547,South
5,4,1,3,3,9223372036854775807,9223372036854775807,1,18,547,546,South
4,4,1,1,1,9223372036854775807,9223372036854775807,1,19,546,745,West
1,17,4,14,14,15,15,0,999999999,-2,-3,South
1,16,4,12,12,15,15,0,999999999,-3,-4,South
1,15,4,10,10,13,13,0,999999999,-4,-5,South
1,14,4,10,10,12,12,0,999999999,-5,-6,South
1,13,4,10,10,10,10,0,999999999,-6,-7,South
1,12,4,10,10,8,8,0,999999999,-7,-8,South
1,11,4,10,10,8,8,0,999999999,-8,-9,South
1,10,4,10,10,6,6,0,999999999,-9,-10,South
1,9,4,10,10,6,6,0,999999999,-10,-11,South
1,8,4,9,9,6,6,0,999999999,-11,-12,South
1,7,4,8,8,4,4,0,999999999,-12,-13,South
1,6,4,6,6,2,2,0,999999999,-13,-14,South
1,5,4,5,5,2,2,0,999999999,-14,-15,South
2,5,3,4,4,9223372036854775807,9223372036854775807,0,999999999,185,184,East
3,5,3,4,4,9223372036854775807,9223372036854775807,0,999999999,184,183,East
4,5,3,2,2,9223372036854775807,9223372036854775807,0,999999999,183,182,East
5,5,3,4,4,9223372036854775807,9223372036854775807,0,999999999,182,181,East
5,5,3,4,4,9223372036854775807,9223372036854775807,0,999999999,181,180,East
5,4,3,3,3,9223372036854775807,9223372036854775807,0,999999999,180,179,South
5,3,3,2,2,9223372036854775807,9223372036854775807,0,999999999,179,178,South
4,3,3,2,2,9223372036854775807,9223372036854775807,0,999999999,178,177,West
3,3,3,2,2,9223372036854775807,9223372036854775807,0,999999999,177,176,West
2,3,3,3,3,9223372036854775807,9223372036854775807,0,999999999,176,175,West
3,3,3,1,1,9223372036854775807,9223372036854775807,0,999999999,175,374,East
3,4,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,374,373,North
4,4,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,373,372,East
5,4,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,372,371,East
5,4,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,371,370,East
5,3,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,370,569,South
6,3,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,569,568,East
7,3,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,568,567,East
8,3,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,567,566,East
7,3,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,566,565,West
6,3,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,565,564,West
5,3,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,564,563,West
4,3,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,563,562,West
3,3,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,562,561,West
3,4,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,561,560,North
1,17,4,17,17,24,24,0,999999999,-2,-3,South
1,16,4,17,17,22,22,0,999999999,-3,-4,South
1,15,4,15,15,21,21,0,999999999,-4,-5,South
1,14,4,15,15,19,19,0,999999999,-5,-6,South
1,13,4,14,14,18,18,0,999999999,-6,-7,South
1,12,4,12,12,16,16,0,999999999,-7,-8,South
1,11,4,12,12,15,15,0,999999999,-8,-9,South
1,10,4,11,11,13,13,0,999999999,-9,-10,South
1,9,4,11,11,13,13,0,999999999,-10,-11,South
1,8,4,9,9,11,11,0,999999999,-11,-12,South
1,7,4,8,8,10,10,0,999999999,-12,-13,South
1,6,4,6,6,10,10,0,999999999,-13,-14,South
2,6,4,4,4,8,8,0,999999999,-14,-15,East
3,6,4,4,4,8,8,0,999999999,-15,-16,East
